window_id,domain,pos,kld
conditional-fit-0056,axis1_general,0,1.5310762640498579
conditional-fit-0056,axis1_general,1,2.68914531313718
conditional-fit-0056,axis1_general,2,0.7011171595173674
conditional-fit-0056,axis1_general,3,0.5832011873704089
conditional-fit-0056,axis1_general,4,1.1659277104248473
conditional-fit-0056,axis1_general,5,0.8165457297033155
conditional-fit-0056,axis1_general,6,0.2981167638043679
conditional-fit-0056,axis1_general,7,0.2775790432558844
conditional-fit-0056,axis1_general,8,0.319293526375648
conditional-fit-0056,axis1_general,9,0.12838408336526694
conditional-fit-0056,axis1_general,10,0.07856307724905387
conditional-fit-0056,axis1_general,11,0.3560565484606566
conditional-fit-0056,axis1_general,12,0.19950958122416385
conditional-fit-0056,axis1_general,13,0.2818029027236355
conditional-fit-0056,axis1_general,14,0.5851606831106667
conditional-fit-0056,axis1_general,15,0.09501548244374124
conditional-fit-0056,axis1_general,16,0.08832039554394988
conditional-fit-0056,axis1_general,17,0.28924386151193243
conditional-fit-0056,axis1_general,18,0.05616061473120276
conditional-fit-0056,axis1_general,19,0.002157449949571025
conditional-fit-0056,axis1_general,20,0.056012661551406856
conditional-fit-0056,axis1_general,21,0.10553480220104189
conditional-fit-0056,axis1_general,22,0.38302950342717157
conditional-fit-0056,axis1_general,23,0.22368051977966452
conditional-fit-0056,axis1_general,24,0.3411288126845067
conditional-fit-0056,axis1_general,25,0.2520275339918548
conditional-fit-0056,axis1_general,26,0.19545252082996625
conditional-fit-0056,axis1_general,27,0.17235165383296958
conditional-fit-0056,axis1_general,28,0.6498288356480109
conditional-fit-0056,axis1_general,29,0.1111115231655315
conditional-fit-0056,axis1_general,30,0.03895532333219871
conditional-fit-0056,axis1_general,31,0.08301759924288166
conditional-fit-0056,axis1_general,32,0.002267872298667771
conditional-fit-0056,axis1_general,33,0.00017455160278789317
conditional-fit-0056,axis1_general,34,0.04863537161206346
conditional-fit-0056,axis1_general,35,0.007363474353955678
conditional-fit-0056,axis1_general,36,0.10676483240069211
conditional-fit-0056,axis1_general,37,0.004289979637088114
conditional-fit-0056,axis1_general,38,0.08718546498902985
conditional-fit-0056,axis1_general,39,0.001784750431564043
conditional-fit-0056,axis1_general,40,0.024893619102457416
conditional-fit-0056,axis1_general,41,0.0001326818551737845
conditional-fit-0056,axis1_general,42,0.019364454791939486
conditional-fit-0056,axis1_general,43,4.5705958303677376e-05
conditional-fit-0056,axis1_general,44,0.0005248939306273224
conditional-fit-0056,axis1_general,45,0.04040098902605266
conditional-fit-0056,axis1_general,46,0.02945324021881003
conditional-fit-0056,axis1_general,47,0.01735922175214477
conditional-fit-0056,axis1_general,48,0.0031036258140107863
conditional-fit-0056,axis1_general,49,0.00884621301853978
conditional-fit-0056,axis1_general,50,0.0542031468452558
conditional-fit-0056,axis1_general,51,0.007807610730235819
conditional-fit-0056,axis1_general,52,0.1661446994199974
conditional-fit-0056,axis1_general,53,0.06493083181206397
conditional-fit-0056,axis1_general,54,0.0019754581109635416
conditional-fit-0056,axis1_general,55,0.030965940341196888
conditional-fit-0056,axis1_general,56,0.005546838168145896
conditional-fit-0056,axis1_general,57,0.04006424619402638
conditional-fit-0056,axis1_general,58,0.024176062600090316
conditional-fit-0056,axis1_general,59,0.00030515234494688453
conditional-fit-0056,axis1_general,60,0.02811240524260454
conditional-fit-0056,axis1_general,61,0.002173866337718164
conditional-fit-0056,axis1_general,62,0.07586511423710063
conditional-fit-0056,axis1_general,63,5.551542177787868e-05
conditional-fit-0056,axis1_general,64,0.06010602063145496
conditional-fit-0056,axis1_general,65,0.0195809502068583
conditional-fit-0056,axis1_general,66,0.002838822604096137
conditional-fit-0056,axis1_general,67,0.01459013155115914
conditional-fit-0056,axis1_general,68,0.03113667334301569
conditional-fit-0056,axis1_general,69,0.0026496284381903974
conditional-fit-0056,axis1_general,70,0.030913923891767763
conditional-fit-0056,axis1_general,71,0.06664128610808434
conditional-fit-0056,axis1_general,72,0.0011488421376107147
conditional-fit-0056,axis1_general,73,0.0011806775048178453
conditional-fit-0056,axis1_general,74,0.029029261181400114
conditional-fit-0056,axis1_general,75,0.0004766979404229862
conditional-fit-0056,axis1_general,76,0.00902607251729207
conditional-fit-0056,axis1_general,77,0.041132453545850274
conditional-fit-0056,axis1_general,78,0.0019654952902717123
conditional-fit-0056,axis1_general,79,0.0790434992750179
conditional-fit-0056,axis1_general,80,0.04166355950206463
conditional-fit-0056,axis1_general,81,0.0410054347530645
conditional-fit-0056,axis1_general,82,0.00027086562238440325
conditional-fit-0056,axis1_general,83,0.004610182543674606
conditional-fit-0056,axis1_general,84,0.0002486310912597097
conditional-fit-0056,axis1_general,85,0.00020289850642309093
conditional-fit-0056,axis1_general,86,3.9773553242284084e-05
conditional-fit-0056,axis1_general,87,0.00038378571327399557
conditional-fit-0056,axis1_general,88,0.0011252955822226346
conditional-fit-0056,axis1_general,89,0.04562871380120061
conditional-fit-0056,axis1_general,90,0.0001867776486422784
conditional-fit-0056,axis1_general,91,0.1443001209635352
conditional-fit-0056,axis1_general,92,0.005757416034025433
conditional-fit-0056,axis1_general,93,0.001038808778611518
conditional-fit-0056,axis1_general,94,9.114237893890505e-05
