window_id,domain,pos,kld
conditional-fit-0011,axis4_reasoning_termination,0,13.465736888643626
conditional-fit-0011,axis4_reasoning_termination,1,0.32865118915092806
conditional-fit-0011,axis4_reasoning_termination,2,0.5181909369644584
conditional-fit-0011,axis4_reasoning_termination,3,0.16841985056618114
conditional-fit-0011,axis4_reasoning_termination,4,0.5236945553053015
conditional-fit-0011,axis4_reasoning_termination,5,0.10225913422784741
conditional-fit-0011,axis4_reasoning_termination,6,0.1529888113216171
conditional-fit-0011,axis4_reasoning_termination,7,0.478553926407719
conditional-fit-0011,axis4_reasoning_termination,8,0.7397019651102312
conditional-fit-0011,axis4_reasoning_termination,9,0.032451539535964566
conditional-fit-0011,axis4_reasoning_termination,10,1.3769028216997148
conditional-fit-0011,axis4_reasoning_termination,11,0.7073657419594696
conditional-fit-0011,axis4_reasoning_termination,12,0.0019292453840453077
conditional-fit-0011,axis4_reasoning_termination,13,0.2108987033747077
conditional-fit-0011,axis4_reasoning_termination,14,0.3083376143444782
conditional-fit-0011,axis4_reasoning_termination,15,0.38661963251082015
conditional-fit-0011,axis4_reasoning_termination,16,0.3102781431049207
conditional-fit-0011,axis4_reasoning_termination,17,0.43345933208338217
conditional-fit-0011,axis4_reasoning_termination,18,0.03465553642470709
conditional-fit-0011,axis4_reasoning_termination,19,0.2189980258234789
conditional-fit-0011,axis4_reasoning_termination,20,0.07235777366681645
conditional-fit-0011,axis4_reasoning_termination,21,0.04862920341387087
conditional-fit-0011,axis4_reasoning_termination,22,0.33350992419490916
conditional-fit-0011,axis4_reasoning_termination,23,0.038739637665199604
conditional-fit-0011,axis4_reasoning_termination,24,0.009268068320842902
conditional-fit-0011,axis4_reasoning_termination,25,0.004729980930471199
conditional-fit-0011,axis4_reasoning_termination,26,0.002692839034113231
conditional-fit-0011,axis4_reasoning_termination,27,0.000466113368332379
conditional-fit-0011,axis4_reasoning_termination,28,0.05245164195899017
conditional-fit-0011,axis4_reasoning_termination,29,0.0822294108830001
conditional-fit-0011,axis4_reasoning_termination,30,0.3055859371749099
conditional-fit-0011,axis4_reasoning_termination,31,0.013823962476960728
conditional-fit-0011,axis4_reasoning_termination,32,1.6861571165581397e-05
conditional-fit-0011,axis4_reasoning_termination,33,0.016584872375185994
conditional-fit-0011,axis4_reasoning_termination,34,0.004993633240214416
conditional-fit-0011,axis4_reasoning_termination,35,0.1540459133835477
conditional-fit-0011,axis4_reasoning_termination,36,0.014748356414001289
conditional-fit-0011,axis4_reasoning_termination,37,0.010136030861751197
conditional-fit-0011,axis4_reasoning_termination,38,0.15211645996793974
conditional-fit-0011,axis4_reasoning_termination,39,6.437732093780167e-05
conditional-fit-0011,axis4_reasoning_termination,40,0.30477248005930324
conditional-fit-0011,axis4_reasoning_termination,41,0.0001503235344052892
conditional-fit-0011,axis4_reasoning_termination,42,2.4861499204166826e-05
conditional-fit-0011,axis4_reasoning_termination,43,0.0630443681348759
conditional-fit-0011,axis4_reasoning_termination,44,0.054069516965989065
conditional-fit-0011,axis4_reasoning_termination,45,0.02352101792383751
conditional-fit-0011,axis4_reasoning_termination,46,0.4269007409221198
conditional-fit-0011,axis4_reasoning_termination,47,0.2688213397996958
conditional-fit-0011,axis4_reasoning_termination,48,0.09458304330633441
conditional-fit-0011,axis4_reasoning_termination,49,0.04747648161015321
conditional-fit-0011,axis4_reasoning_termination,50,0.09294421728796329
conditional-fit-0011,axis4_reasoning_termination,51,0.20641355120432184
conditional-fit-0011,axis4_reasoning_termination,52,0.22671154330914906
conditional-fit-0011,axis4_reasoning_termination,53,0.29383310406354085
conditional-fit-0011,axis4_reasoning_termination,54,0.5890797090579575
conditional-fit-0011,axis4_reasoning_termination,55,0.06929916004463577
conditional-fit-0011,axis4_reasoning_termination,56,0.1943087409161574
conditional-fit-0011,axis4_reasoning_termination,57,0.1578214784667618
conditional-fit-0011,axis4_reasoning_termination,58,0.16540378099854092
conditional-fit-0011,axis4_reasoning_termination,59,0.24736134767929396
conditional-fit-0011,axis4_reasoning_termination,60,0.0928744849476289
conditional-fit-0011,axis4_reasoning_termination,61,0.06398979484499183
conditional-fit-0011,axis4_reasoning_termination,62,0.5530355958094227
conditional-fit-0011,axis4_reasoning_termination,63,0.24458986723721424
conditional-fit-0011,axis4_reasoning_termination,64,0.0168951694764768
conditional-fit-0011,axis4_reasoning_termination,65,0.0037401278601214365
conditional-fit-0011,axis4_reasoning_termination,66,0.2644823465503898
conditional-fit-0011,axis4_reasoning_termination,67,0.13102283622702648
conditional-fit-0011,axis4_reasoning_termination,68,0.3672623024186493
conditional-fit-0011,axis4_reasoning_termination,69,0.20928251710420218
conditional-fit-0011,axis4_reasoning_termination,70,0.0022780812995278747
conditional-fit-0011,axis4_reasoning_termination,71,0.06571204695088825
conditional-fit-0011,axis4_reasoning_termination,72,0.0973480828588832
conditional-fit-0011,axis4_reasoning_termination,73,6.211144290082921e-05
conditional-fit-0011,axis4_reasoning_termination,74,0.009953647186205252
conditional-fit-0011,axis4_reasoning_termination,75,0.10777126559367756
conditional-fit-0011,axis4_reasoning_termination,76,0.059933666915260204
conditional-fit-0011,axis4_reasoning_termination,77,0.0006902844458886033
conditional-fit-0011,axis4_reasoning_termination,78,0.009395609509598177
conditional-fit-0011,axis4_reasoning_termination,79,0.07761971445675442
conditional-fit-0011,axis4_reasoning_termination,80,0.2177723912858942
conditional-fit-0011,axis4_reasoning_termination,81,0.15321937068326333
conditional-fit-0011,axis4_reasoning_termination,82,0.02747146255975775
conditional-fit-0011,axis4_reasoning_termination,83,0.0027020024966960213
conditional-fit-0011,axis4_reasoning_termination,84,0.00024315187911623504
conditional-fit-0011,axis4_reasoning_termination,85,0.0002947170100094556
conditional-fit-0011,axis4_reasoning_termination,86,0.2649213909237282
conditional-fit-0011,axis4_reasoning_termination,87,0.002369015228432016
conditional-fit-0011,axis4_reasoning_termination,88,0.00019945353245158173
conditional-fit-0011,axis4_reasoning_termination,89,5.6894516219874824e-05
conditional-fit-0011,axis4_reasoning_termination,90,8.83928140183501e-05
conditional-fit-0011,axis4_reasoning_termination,91,0.00017219800144009564
conditional-fit-0011,axis4_reasoning_termination,92,0.008649725801509429
conditional-fit-0011,axis4_reasoning_termination,93,0.02134109646643241
conditional-fit-0011,axis4_reasoning_termination,94,0.001375402902277158
conditional-fit-0011,axis4_reasoning_termination,95,0.016042314690665863
conditional-fit-0011,axis4_reasoning_termination,96,0.18261793876210636
conditional-fit-0011,axis4_reasoning_termination,97,0.11717025264804698
conditional-fit-0011,axis4_reasoning_termination,98,0.12717170092505894
conditional-fit-0011,axis4_reasoning_termination,99,0.09505030064284142
conditional-fit-0011,axis4_reasoning_termination,100,0.005693840833417526
conditional-fit-0011,axis4_reasoning_termination,101,0.015609072127531154
conditional-fit-0011,axis4_reasoning_termination,102,0.025642579300094857
conditional-fit-0011,axis4_reasoning_termination,103,0.003883615168131918
conditional-fit-0011,axis4_reasoning_termination,104,0.12868501078173944
conditional-fit-0011,axis4_reasoning_termination,105,0.0020160600446293433
conditional-fit-0011,axis4_reasoning_termination,106,0.008571041150780993
conditional-fit-0011,axis4_reasoning_termination,107,0.012136296898964352
conditional-fit-0011,axis4_reasoning_termination,108,0.01628622284393296
conditional-fit-0011,axis4_reasoning_termination,109,0.21711431186708938
conditional-fit-0011,axis4_reasoning_termination,110,0.025783136162477946
conditional-fit-0011,axis4_reasoning_termination,111,0.0029404346363359826
conditional-fit-0011,axis4_reasoning_termination,112,0.002633647346448699
conditional-fit-0011,axis4_reasoning_termination,113,0.027524177298006262
conditional-fit-0011,axis4_reasoning_termination,114,0.07208142541186052
conditional-fit-0011,axis4_reasoning_termination,115,0.5276907575366134
conditional-fit-0011,axis4_reasoning_termination,116,0.029051016608588724
conditional-fit-0011,axis4_reasoning_termination,117,0.014946778065062559
conditional-fit-0011,axis4_reasoning_termination,118,0.03433586154834603
conditional-fit-0011,axis4_reasoning_termination,119,0.002184339478597752
conditional-fit-0011,axis4_reasoning_termination,120,0.0009719049400430964
conditional-fit-0011,axis4_reasoning_termination,121,0.14650190905909333
conditional-fit-0011,axis4_reasoning_termination,122,0.0751911508670362
conditional-fit-0011,axis4_reasoning_termination,123,0.05102371933864992
conditional-fit-0011,axis4_reasoning_termination,124,0.17461048064748036
conditional-fit-0011,axis4_reasoning_termination,125,0.001118218297242977
conditional-fit-0011,axis4_reasoning_termination,126,0.09954481247603422
conditional-fit-0011,axis4_reasoning_termination,127,0.03459578690828943
conditional-fit-0011,axis4_reasoning_termination,128,0.03134026520221493
conditional-fit-0011,axis4_reasoning_termination,129,0.005962815837509029
conditional-fit-0011,axis4_reasoning_termination,130,0.00016709668715629702
conditional-fit-0011,axis4_reasoning_termination,131,0.0718776732402224
conditional-fit-0011,axis4_reasoning_termination,132,4.596379287162768e-05
conditional-fit-0011,axis4_reasoning_termination,133,0.01581365208155653
conditional-fit-0011,axis4_reasoning_termination,134,0.010409554792714618
conditional-fit-0011,axis4_reasoning_termination,135,0.11125891932864414
conditional-fit-0011,axis4_reasoning_termination,136,0.0032458818443120057
conditional-fit-0011,axis4_reasoning_termination,137,0.04505807876600122
conditional-fit-0011,axis4_reasoning_termination,138,0.051413711467508116
conditional-fit-0011,axis4_reasoning_termination,139,0.016016779669901806
conditional-fit-0011,axis4_reasoning_termination,140,0.002433077617651759
conditional-fit-0011,axis4_reasoning_termination,141,0.010893225674012677
conditional-fit-0011,axis4_reasoning_termination,142,0.00043184666457050014
conditional-fit-0011,axis4_reasoning_termination,143,0.0010523128278419318
conditional-fit-0011,axis4_reasoning_termination,144,0.0072673259086607385
conditional-fit-0011,axis4_reasoning_termination,145,9.943699054401526e-05
conditional-fit-0011,axis4_reasoning_termination,146,2.0759254261143473e-05
conditional-fit-0011,axis4_reasoning_termination,147,5.562084575989963e-05
conditional-fit-0011,axis4_reasoning_termination,148,6.008346564282475e-05
conditional-fit-0011,axis4_reasoning_termination,149,0.0021993567494584952
conditional-fit-0011,axis4_reasoning_termination,150,4.446178811918529e-05
conditional-fit-0011,axis4_reasoning_termination,151,0.0014869725054704893
conditional-fit-0011,axis4_reasoning_termination,152,0.0005848375869413062
conditional-fit-0011,axis4_reasoning_termination,153,4.03227887885654e-05
conditional-fit-0011,axis4_reasoning_termination,154,0.10855740035373589
conditional-fit-0011,axis4_reasoning_termination,155,0.01636722859539247
conditional-fit-0011,axis4_reasoning_termination,156,7.886954400882341e-05
conditional-fit-0011,axis4_reasoning_termination,157,0.062010799148731935
conditional-fit-0011,axis4_reasoning_termination,158,0.023347316160443103
conditional-fit-0011,axis4_reasoning_termination,159,0.056493567353806666
conditional-fit-0011,axis4_reasoning_termination,160,0.005131799293027806
conditional-fit-0011,axis4_reasoning_termination,161,0.001031088243447368
conditional-fit-0011,axis4_reasoning_termination,162,0.015401008047669626
conditional-fit-0011,axis4_reasoning_termination,163,9.034605600844955e-05
conditional-fit-0011,axis4_reasoning_termination,164,1.9777657979040828e-05
conditional-fit-0011,axis4_reasoning_termination,165,0.011059738286976917
conditional-fit-0011,axis4_reasoning_termination,166,0.08771653226830625
conditional-fit-0011,axis4_reasoning_termination,167,0.02326126994233621
conditional-fit-0011,axis4_reasoning_termination,168,0.0025601628702884337
conditional-fit-0011,axis4_reasoning_termination,169,0.006535427949380478
conditional-fit-0011,axis4_reasoning_termination,170,0.0023533113309936494
conditional-fit-0011,axis4_reasoning_termination,171,0.03020682418467672
conditional-fit-0011,axis4_reasoning_termination,172,0.002328396710516672
conditional-fit-0011,axis4_reasoning_termination,173,0.008477004017853507
conditional-fit-0011,axis4_reasoning_termination,174,0.02637525899085024
conditional-fit-0011,axis4_reasoning_termination,175,0.0006672565562555673
conditional-fit-0011,axis4_reasoning_termination,176,0.023169085860363557
conditional-fit-0011,axis4_reasoning_termination,177,0.05336938216386719
conditional-fit-0011,axis4_reasoning_termination,178,0.007613233451091029
conditional-fit-0011,axis4_reasoning_termination,179,0.602946860759547
conditional-fit-0011,axis4_reasoning_termination,180,0.03941302411441727
conditional-fit-0011,axis4_reasoning_termination,181,0.002336751439113512
conditional-fit-0011,axis4_reasoning_termination,182,0.0015748957833643163
conditional-fit-0011,axis4_reasoning_termination,183,0.04792316396297589
conditional-fit-0011,axis4_reasoning_termination,184,0.13393183809979783
conditional-fit-0011,axis4_reasoning_termination,185,0.05554577970863373
conditional-fit-0011,axis4_reasoning_termination,186,0.0005130453919561467
conditional-fit-0011,axis4_reasoning_termination,187,0.002922661963456598
conditional-fit-0011,axis4_reasoning_termination,188,0.18781541432779547
conditional-fit-0011,axis4_reasoning_termination,189,0.09918659972609876
conditional-fit-0011,axis4_reasoning_termination,190,0.013230699311849435
conditional-fit-0011,axis4_reasoning_termination,191,0.11970591571571076
conditional-fit-0011,axis4_reasoning_termination,192,0.0035600733200382853
conditional-fit-0011,axis4_reasoning_termination,193,0.0010018159610629914
conditional-fit-0011,axis4_reasoning_termination,194,0.04753880477333618
conditional-fit-0011,axis4_reasoning_termination,195,0.18339782325490586
conditional-fit-0011,axis4_reasoning_termination,196,0.05939639042164853
conditional-fit-0011,axis4_reasoning_termination,197,0.07410253793959114
conditional-fit-0011,axis4_reasoning_termination,198,0.025812409377545108
conditional-fit-0011,axis4_reasoning_termination,199,0.24098070387540949
conditional-fit-0011,axis4_reasoning_termination,200,0.08616836400119728
conditional-fit-0011,axis4_reasoning_termination,201,2.9015333555247292e-05
conditional-fit-0011,axis4_reasoning_termination,202,0.005496816844643942
conditional-fit-0011,axis4_reasoning_termination,203,0.00013664184877023146
conditional-fit-0011,axis4_reasoning_termination,204,0.00041671979735282354
conditional-fit-0011,axis4_reasoning_termination,205,0.13696509640723187
conditional-fit-0011,axis4_reasoning_termination,206,0.007224300421895118
conditional-fit-0011,axis4_reasoning_termination,207,0.0077772972139384736
conditional-fit-0011,axis4_reasoning_termination,208,3.310056416243284e-05
conditional-fit-0011,axis4_reasoning_termination,209,7.71222693979638e-07
conditional-fit-0011,axis4_reasoning_termination,210,0.0003729436456276295
conditional-fit-0011,axis4_reasoning_termination,211,9.381838309232319e-05
conditional-fit-0011,axis4_reasoning_termination,212,0.006308145688793272
conditional-fit-0011,axis4_reasoning_termination,213,0.038112415384043585
conditional-fit-0011,axis4_reasoning_termination,214,0.00033343292988882375
conditional-fit-0011,axis4_reasoning_termination,215,0.04405136530301158
conditional-fit-0011,axis4_reasoning_termination,216,0.33761304042767315
conditional-fit-0011,axis4_reasoning_termination,217,0.022635238414356086
conditional-fit-0011,axis4_reasoning_termination,218,0.38162221700929333
conditional-fit-0011,axis4_reasoning_termination,219,0.010803942644586177
conditional-fit-0011,axis4_reasoning_termination,220,0.00015898233304132862
conditional-fit-0011,axis4_reasoning_termination,221,0.0019025276073306053
conditional-fit-0011,axis4_reasoning_termination,222,0.001315466520088559
conditional-fit-0011,axis4_reasoning_termination,223,0.10024299315851237
conditional-fit-0011,axis4_reasoning_termination,224,0.024796544167597554
conditional-fit-0011,axis4_reasoning_termination,225,0.0007592292758293811
conditional-fit-0011,axis4_reasoning_termination,226,0.00047723469760483874
conditional-fit-0011,axis4_reasoning_termination,227,0.05548428788408488
conditional-fit-0011,axis4_reasoning_termination,228,0.006418479752163022
conditional-fit-0011,axis4_reasoning_termination,229,0.002646724987878367
conditional-fit-0011,axis4_reasoning_termination,230,0.016828259823912214
conditional-fit-0011,axis4_reasoning_termination,231,0.0004323779591877005
conditional-fit-0011,axis4_reasoning_termination,232,0.00021481381759016317
conditional-fit-0011,axis4_reasoning_termination,233,0.04310151248527672
conditional-fit-0011,axis4_reasoning_termination,234,0.11985048615779202
conditional-fit-0011,axis4_reasoning_termination,235,0.028551225785031987
conditional-fit-0011,axis4_reasoning_termination,236,0.00610003852833521
conditional-fit-0011,axis4_reasoning_termination,237,0.0030044390375248016
conditional-fit-0011,axis4_reasoning_termination,238,0.005388243410944283
conditional-fit-0011,axis4_reasoning_termination,239,0.022961740559509634
