window_id,domain,pos,kld
conditional-fit-0035,axis4_reasoning_termination,0,3.583880558939766
conditional-fit-0035,axis4_reasoning_termination,1,0.2861036044614926
conditional-fit-0035,axis4_reasoning_termination,2,0.798833526708106
conditional-fit-0035,axis4_reasoning_termination,3,16.232426872411253
conditional-fit-0035,axis4_reasoning_termination,4,0.06558502089872141
conditional-fit-0035,axis4_reasoning_termination,5,0.24060263838316032
conditional-fit-0035,axis4_reasoning_termination,6,0.14448796972122138
conditional-fit-0035,axis4_reasoning_termination,7,0.3496598946466679
conditional-fit-0035,axis4_reasoning_termination,8,0.2995112788422874
conditional-fit-0035,axis4_reasoning_termination,9,0.3410899406495427
conditional-fit-0035,axis4_reasoning_termination,10,0.28504286639224474
conditional-fit-0035,axis4_reasoning_termination,11,0.017091099482195032
conditional-fit-0035,axis4_reasoning_termination,12,0.12839703839062555
conditional-fit-0035,axis4_reasoning_termination,13,0.010251144634436465
conditional-fit-0035,axis4_reasoning_termination,14,0.34341036296338356
conditional-fit-0035,axis4_reasoning_termination,15,0.05622252783026811
conditional-fit-0035,axis4_reasoning_termination,16,0.0024641736748942005
conditional-fit-0035,axis4_reasoning_termination,17,0.004198046890444089
conditional-fit-0035,axis4_reasoning_termination,18,0.00029123121954170776
conditional-fit-0035,axis4_reasoning_termination,19,0.22629259100982727
conditional-fit-0035,axis4_reasoning_termination,20,0.06686121914956646
conditional-fit-0035,axis4_reasoning_termination,21,0.023560215148400673
conditional-fit-0035,axis4_reasoning_termination,22,0.0474796479006387
conditional-fit-0035,axis4_reasoning_termination,23,0.12243647167522968
conditional-fit-0035,axis4_reasoning_termination,24,0.412794249105073
conditional-fit-0035,axis4_reasoning_termination,25,0.1996533123665023
conditional-fit-0035,axis4_reasoning_termination,26,0.40492897308251585
conditional-fit-0035,axis4_reasoning_termination,27,0.6534100421015222
conditional-fit-0035,axis4_reasoning_termination,28,0.08044295148923938
conditional-fit-0035,axis4_reasoning_termination,29,0.05006345924196387
conditional-fit-0035,axis4_reasoning_termination,30,0.24355819329969494
conditional-fit-0035,axis4_reasoning_termination,31,0.14018388745193064
conditional-fit-0035,axis4_reasoning_termination,32,0.292595191967577
conditional-fit-0035,axis4_reasoning_termination,33,0.4905655327807569
conditional-fit-0035,axis4_reasoning_termination,34,0.25226810166943164
conditional-fit-0035,axis4_reasoning_termination,35,0.3472346615872649
conditional-fit-0035,axis4_reasoning_termination,36,0.22097766492259113
conditional-fit-0035,axis4_reasoning_termination,37,0.676508042800745
conditional-fit-0035,axis4_reasoning_termination,38,1.4608344856174194
conditional-fit-0035,axis4_reasoning_termination,39,1.3033414033075013
conditional-fit-0035,axis4_reasoning_termination,40,1.2095605185370815
conditional-fit-0035,axis4_reasoning_termination,41,1.003027179350934
conditional-fit-0035,axis4_reasoning_termination,42,0.5393803165883359
conditional-fit-0035,axis4_reasoning_termination,43,0.42559579373850104
conditional-fit-0035,axis4_reasoning_termination,44,0.6174908582939365
conditional-fit-0035,axis4_reasoning_termination,45,0.5371345781553344
conditional-fit-0035,axis4_reasoning_termination,46,0.7965182399276749
conditional-fit-0035,axis4_reasoning_termination,47,0.4946312938415489
conditional-fit-0035,axis4_reasoning_termination,48,0.15746988018518623
conditional-fit-0035,axis4_reasoning_termination,49,0.14593016377348603
conditional-fit-0035,axis4_reasoning_termination,50,0.8038493183342881
conditional-fit-0035,axis4_reasoning_termination,51,0.16400767248655193
conditional-fit-0035,axis4_reasoning_termination,52,0.11118917622929826
conditional-fit-0035,axis4_reasoning_termination,53,0.0066822069579450085
conditional-fit-0035,axis4_reasoning_termination,54,0.16463725422588066
conditional-fit-0035,axis4_reasoning_termination,55,0.02118416759610713
conditional-fit-0035,axis4_reasoning_termination,56,0.2804323785942197
conditional-fit-0035,axis4_reasoning_termination,57,0.15532410049973727
